HOUSEID,WTHHFIN,HHVEHCNT,HHFAMINC,INCOME_LOW,INCOME_MID,INCOME_HIGH,WRKCOUNT,DRVRCNT,HOMEOWN,URBRUR,URSIZE,HHR_AGE,HHR_SEX,HHR_EDUC,HTRESDN,GSCOST,GSTOTCST,zero,logsum1,logsum2_old,logsum2,logsum3,logsum4,const,HTRESDN,HTRESDN_1000,HTRESDN_INCOME_LOW,HTRESDN_INCOME_MID,HTRESDN_INCOME_HIGH,BESTMILE,MILE_10K,GSYRGAL,GSCOST,GSTOTCST,COST_PER_MILE,MEAN_COST_10,MEAN_COST
21304440,2779.318028,2,17,0,17,0,1,1,1,1,5,63,0,3,3000,3.05,895,0,6.646254428,20.30695297,18.33698058,22.19951967,30.72178191,1,3000,3,0,3,0,9645.828262,0.964582826,526,3.05,1605,0.166393176,0.14288402,1.4288402
21339714,711.1052078,2,18,0,0,18,2,2,1,1,5,31,1,5,3000,3.03,1188,0,6.935019644,21.01690874,19.09338658,23.19640634,32.87486981,1,3000,3,0,0,3,11337.57843,1.133757843,352,3.03,1065,0.093935403,0.12706154,1.2706154
21642209,5101.072007,2,18,0,0,18,2,2,1,1,4,47,0,5,750,3.05,2244,0,7.246244111,20.86848463,18.79860837,22.20866093,32.31125559,1,750,0.75,0,0,0.75,22181.48879,2.218148879,1257,3.05,3841,0.173162407,0.14901538,1.4901538
21838655,641.1504284,2,18,0,0,18,1,3,1,1,5,58,1,5,300,3.03,1536,0,6.930304201,20.99959182,19.07329426,22.72972893,32.64841054,1,300,0.3,0,0,0.3,14588.18699,1.458818699,621,3.03,1881,0.128939943,0.13436552,1.3436552
22086499,228.0617068,2,18,0,0,18,0,2,1,1,5,60,0,3,300,3.03,2299,0,7.112284092,21.1047248,19.05017744,22.84658637,32.23914224,1,300,0.3,0,0,0.3,14293.0279,1.42930279,809,3.03,2450,0.171412245,0.147152,1.47152
22145604,46.8741829,2,17,0,17,0,1,2,1,1,1,66,0,5,750,3.04,83,0,6.884785068,19.25993421,17.40688296,21.01619352,32.37789606,1,750,0.75,0,0.75,0,11480.61907,1.148061907,485,3.03,1468,0.127867669,0.13547124,1.3547124
22148445,6345.945098,2,18,0,0,18,2,2,1,1,4,55,0,3,1500,3.05,425,0,7.273585304,21.2519928,19.14414554,23.17098005,32.7233321,1,1500,1.5,0,0,1.5,14309.14013,1.430914013,650,3.05,1986,0.138792407,0.1368433,1.368433
22206868,604.8174437,2,18,0,0,18,1,2,1,1,5,51,1,5,3000,3.03,1159,0,7.410152337,21.25543953,19.18163184,22.89988804,32.21168315,1,3000,3,0,0,3,4696.96037,0.469696037,322,3.02,975,0.207581057,0.15430134,1.5430134
22415174,552.2925277,2,12,12,0,0,1,2,1,1,5,50,0,4,300,3.02,385,0,7.305292394,20.56643643,18.33165677,18.56631646,30.153452,1,300,0.3,0.3,0,0,18750.2621,1.87502621,811,3.03,2456,0.130984836,0.1399244,1.399244
22590978,1549.148215,2,18,0,0,18,2,2,1,1,5,28,1,5,1500,3.03,3265,0,7.158483278,21.77347728,19.64494735,23.32322736,31.97775539,1,1500,1.5,0,0,1.5,9491.273121,0.949127312,557,3.03,1686,0.177636865,0.14734832,1.4734832
22709426,1557.691987,2,17,0,17,0,2,3,1,1,5,66,1,5,1500,3.03,1115,0,7.004321727,19.95152241,17.95464632,22.01998002,32.09346063,1,1500,1.5,0,1.5,0,13558.73498,1.355873498,628,3.03,1903,0.140352327,0.13053624,1.3053624
22845128,54.50407523,2,16,0,16,0,1,2,1,0,6,61,1,3,50,3.03,1587,0,7.093153245,20.62668867,18.44987159,22.06853272,31.21942541,1,50,0.05,0,0.05,0,12568.77131,1.256877131,705,3.03,2134,0.169785888,0.14569234,1.4569234
22997009,117.1430697,2,18,0,0,18,1,1,1,1,1,62,1,5,300,3.03,1564,0,7.110527923,21.00671199,19.00182584,22.87806501,32.55000177,1,300,0.3,0,0,0.3,6250.015027,0.625001503,336,3.03,1017,0.162719609,0.15526648,1.5526648
23022216,201.0315748,2,16,0,16,0,0,2,1,1,5,72,1,5,3000,3.03,1776,0,6.849274606,20.49907687,18.47239397,22.09293027,31.27242835,1,3000,3,0,3,0,8187.905793,0.818790579,259,3.03,785,0.095873111,0.16188648,1.6188648
23076974,143.3671138,2,18,0,0,18,2,2,1,0,6,52,0,3,300,3.03,3881,0,6.694307747,20.62389516,18.58150997,22.92210226,32.46919946,1,300,0.3,0,0,0.3,88.75822768,0.008875823,7,3.04,20,0.225331223,0.15971008,1.5971008
23159886,244.7470708,2,18,0,0,18,2,2,1,1,5,36,1,5,3000,3.08,1477,0,7.019777093,20.94462428,19.02219147,22.94239607,31.84949431,1,3000,3,0,0,3,1275.979521,0.127597952,75,3.09,233,0.182604812,0.14805024,1.4805024
23173846,8451.8317,2,14,0,14,0,2,2,0,1,1,36,1,5,1500,3.05,1036,0,7.202411431,20.61243086,18.57464566,21.77084919,32.50680276,1,1500,1.5,0,1.5,0,15182.7715,1.51827715,609,3.05,1859,0.122441413,0.12911544,1.2911544
23277098,75.10746795,2,18,0,0,18,2,2,1,0,6,54,1,5,50,3.03,893,0,6.634300529,21.02970642,18.98926479,22.84787642,32.27318241,1,50,0.05,0,0,0.05,10970.78238,1.097078238,540,3.03,1636,0.149123366,0.13165956,1.3165956
23467161,27.01990577,2,13,0,13,0,0,2,1,1,1,76,0,2,750,3.03,1773,0,6.615415986,20.00159369,18.07139304,21.70924527,30.8882178,1,750,0.75,0,0.75,0,1424.884317,0.142488432,100,3.03,303,0.212648842,0.17496284,1.7496284
23578357,100.7483623,2,18,0,0,18,3,3,1,0,6,46,0,5,50,3.03,2089,0,6.769374695,21.07649204,19.14448338,23.24599208,31.86639485,1,50,0.05,0,0,0.05,10326.15542,1.032615542,509,3.03,1542,0.149329536,0.14657264,1.4657264
23636677,81.95083943,2,10,10,0,0,1,2,1,0,6,64,1,2,50,3.03,1783,0,6.850287053,19.03388973,16.95201625,17.5525107,31.52622974,1,50,0.05,0.05,0,0,13195.78529,1.319578529,694,3.03,2102,0.159293286,0.17276636,1.7276636
23706815,119.2833061,2,14,0,14,0,1,2,1,1,1,27,0,4,50,3.03,2212,0,7.134780087,19.32327198,17.40334809,22.24194072,31.93601444,1,50,0.05,0,0.05,0,15835.56988,1.583556988,853,3.03,2583,0.163113801,0.13709878,1.3709878
23778568,1091.351524,2,18,0,0,18,1,2,1,1,5,55,0,5,3000,3.03,4245,0,6.427168362,21.28657264,19.27570763,22.70385657,33.18479062,1,3000,3,0,0,3,8435.01122,0.843501122,327,3.03,989,0.117249399,0.1546523,1.546523
23815472,66.03294563,2,18,0,0,18,1,2,1,1,1,52,0,2,750,3.02,563,0,6.706370138,20.87098503,18.76988168,22.08649481,31.67731078,1,750,0.75,0,0,0.75,8788.678139,0.878867814,335,3.03,1015,0.115489495,0.14535308,1.4535308
23843176,788.6943276,2,18,0,0,18,2,2,1,1,5,31,0,5,1500,3.03,1430,0,6.971601318,21.59330505,19.48646789,22.63868056,32.02617306,1,1500,1.5,0,0,1.5,5642.550952,0.564255095,184,3.03,557,0.098714217,0.14761154,1.4761154
23930571,26.51130313,2,6,6,0,0,0,2,1,0,6,56,0,4,300,3.03,2247,0,6.123993613,20.01173489,18.02481013,19.05677165,29.69622366,1,300,0.3,0.3,0,0,2820.218026,0.282021803,151,3.02,457,0.162044209,0.17093864,1.7093864
24056937,52.53661611,2,17,0,17,0,1,2,1,0,6,45,0,3,300,3.02,646,0,7.478227799,20.44529211,18.42707855,21.0108994,31.38138197,1,300,0.3,0,0.3,0,12884.71485,1.288471485,746,3.03,2259,0.17532402,0.1438847,1.438847
24097462,238.9598184,2,6,6,0,0,2,2,0,0,6,53,0,2,50,3.03,775,0,6.17908038,19.91232192,17.99548769,18.24434394,28.7659026,1,50,0.05,0.05,0,0,11157.3881,1.11573881,657,3.03,1990,0.178357155,0.14793142,1.4793142
24112347,20.90659527,2,6,6,0,0,1,2,1,1,6,81,1,1,750,3.03,2430,0,5.889854129,19.79834122,17.85069,19.06492412,30.4367358,1,750,0.75,0.75,0,0,12612.03719,1.261203719,536,3.03,1623,0.128686585,0.17713114,1.7713114
24134152,11060.1602,2,14,0,14,0,2,3,1,1,4,70,1,4,1500,3.05,786,0,6.893212708,20.7289425,18.7598109,20.86248606,31.79167413,1,1500,1.5,0,1.5,0,4907.870138,0.490787014,210,3.05,640,0.130402798,0.1564866,1.564866
24137050,143.4455686,2,7,7,0,0,1,2,1,0,6,43,0,1,50,3.03,2983,0,6.413981822,19.31291705,17.09593124,17.56874747,29.88427674,1,50,0.05,0.05,0,0,14381.59822,1.438159822,822,3.03,2491,0.173207453,0.17597322,1.7597322
24384546,1006.484515,2,18,0,0,18,2,2,1,1,4,62,1,4,3000,3.05,2110,0,6.920542355,21.28043151,19.20363047,23.11958532,32.13779206,1,3000,3,0,0,3,12349.52323,1.234952323,467,3.05,1427,0.11555102,0.15416948,1.5416948
24459181,95.13993374,2,16,0,16,0,1,2,1,1,1,49,1,3,300,3.03,2117,0,6.731649656,19.74426241,17.67180712,21.36912283,31.77291774,1,300,0.3,0,0.3,0,6537.538202,0.65375382,431,3.03,1304,0.199463462,0.16260946,1.6260946
24468062,2888.94561,2,18,0,0,18,1,1,1,1,4,55,0,5,7000,3.05,965,0,6.916495149,20.5359529,18.52376437,23.08967112,31.77922385,1,7000,7,0,0,7,5745.68293,0.574568293,275,3.05,841,0.146370764,0.1546523,1.546523
24629528,2326.256796,2,17,0,17,0,2,2,1,1,5,32,0,4,1500,3.03,2065,0,7.209933286,20.00154937,17.96623018,21.01616686,31.75529123,1,1500,1.5,0,1.5,0,24439.98424,2.443998424,1234,3.03,3739,0.152987005,0.13139108,1.3139108
24708245,2891.466141,2,13,0,13,0,0,2,1,1,4,70,0,3,750,3.05,3877,0,6.93983826,20.60452693,18.53898267,21.32267956,31.15808148,1,750,0.75,0,0.75,0,5742.519348,0.574251935,232,3.05,709,0.123464974,0.1705984,1.705984
24868260,529.7863363,2,8,8,0,0,0,1,1,1,5,78,1,4,1500,3.02,429,0,5.783783617,19.90885527,17.8445343,18.10938859,29.84615534,1,1500,1.5,1.5,0,0,2266.457614,0.226645761,173,3.02,523,0.230756577,0.14893132,1.4893132
24888165,14.4066115,2,14,0,14,0,0,1,1,0,6,64,0,4,50,3.02,897,0,6.590488005,20.47156684,18.36346543,20.92203919,31.58618059,1,50,0.05,0,0.05,0,8851.238601,0.88512386,358,3.03,1085,0.122581714,0.14786016,1.4786016
24899013,178.4600785,2,10,10,0,0,1,2,0,1,5,25,0,3,1500,3.03,4045,0,6.936763976,20.21630228,18.10044031,17.86030672,29.72595371,1,1500,1.5,1.5,0,0,14551.74246,1.455174246,623,3.03,1887,0.129675192,0.1629265,1.629265
24906920,1827.290977,2,18,0,0,18,2,2,1,1,5,39,0,5,1500,3.03,1394,0,7.526407653,21.62590365,19.56498629,22.98601907,32.46129545,1,1500,1.5,0,0,1.5,6966.425588,0.696642559,302,3.03,915,0.131344258,0.14831346,1.4831346
25324790,2361.690358,2,18,0,0,18,2,2,0,1,5,32,1,3,1500,3.03,773,0,6.990933616,21.15166376,19.09545264,22.9207767,32.05477108,1,1500,1.5,0,0,1.5,13815.57275,1.381557275,561,3.03,1698,0.122904785,0.13482528,1.3482528
25422904,48.41500069,2,10,10,0,0,2,2,1,1,1,56,1,3,300,3.03,2022,0,6.86204506,19.8472999,17.83488676,18.80080777,28.40288597,1,300,0.3,0.3,0,0,11800.11159,1.180011159,597,3.03,1808,0.15321889,0.16071144,1.6071144
25584503,559.3693989,2,18,0,0,18,1,3,1,1,5,55,1,4,300,3.03,1817,0,7.100558086,20.35709098,18.3962148,22.47615817,31.40118964,1,300,0.3,0,0,0.3,7786.672496,0.77866725,410,3.03,1240,0.159246456,0.1584903,1.584903
25605613,308.43664,2,18,0,0,18,2,2,1,1,5,72,1,5,7000,3.08,2285,0,6.726514017,20.35879654,18.36941609,22.53600233,31.42016978,1,7000,7,0,0,7,3664.101589,0.366410159,158,3.07,486,0.132638244,0.15120888,1.5120888
25628984,144.4374688,2,10,10,0,0,1,1,1,1,6,56,1,4,50,3.03,2123,0,6.86029575,20.16213894,17.99104722,18.69865796,30.00749013,1,50,0.05,0.05,0,0,11793.61249,1.179361249,445,3.03,1346,0.114129577,0.16180844,1.6180844
25664638,33.0269434,2,16,0,16,0,2,2,1,1,6,53,0,4,50,3.03,3278,0,6.680162395,19.72511555,17.81904317,21.43579635,31.93768669,1,50,0.05,0,0.05,0,22273.50982,2.227350982,1234,3.03,3739,0.167867571,0.13363742,1.3363742
25701805,88.36230192,2,18,0,0,18,1,1,1,0,6,51,1,5,50,3.03,1924,0,6.908996764,21.01716071,18.91565167,22.53093685,32.36826629,1,50,0.05,0,0,0.05,7723.513083,0.772351308,362,3.03,1096,0.141904337,0.15688134,1.5688134
25768095,9654.308847,2,18,0,0,18,2,2,1,1,5,64,1,5,750,3.05,3018,0,6.838011996,21.08651969,19.06172425,22.70494972,31.83361929,1,750,0.75,0,0,0.75,11852.88597,1.185288597,498,3.05,1521,0.128323178,0.15050696,1.5050696
25950201,2597.142396,2,18,0,0,18,2,2,1,1,4,51,1,5,1500,3.05,2625,0,6.645473625,21.22395828,19.2368232,23.35793566,32.58939257,1,1500,1.5,0,0,1.5,22863.0381,2.28630381,978,3.05,2988,0.130691293,0.14936634,1.4936634
26105718,444.6491005,2,18,0,0,18,2,2,1,1,5,69,1,3,750,3.03,1655,0,6.787288952,21.49148744,19.33530398,23.19884155,32.37568549,1,750,0.75,0,0,0.75,657.0628527,0.065706285,67,3.04,204,0.310472581,0.15862166,1.5862166
26145125,5895.606279,2,18,0,0,18,2,2,1,1,4,52,1,5,3000,3.05,987,0,7.245414608,21.24732056,19.26047995,22.93794761,31.63577193,1,3000,3,0,0,3,9999.86183,0.999986183,456,3.05,1393,0.139301925,0.12890408,1.2890408
26189727,3058.735993,2,17,0,17,0,1,2,0,1,5,36,0,4,3000,3.03,1482,0,7.067184304,20.05997044,18.07153938,20.76315682,32.52350394,1,3000,3,0,3,0,467.5502961,0.04675503,34,3.04,103,0.220297155,0.15722704,1.5722704
26200891,2909.039683,2,10,10,0,0,0,1,1,1,6,62,1,3,300,3.05,3158,0,6.932090135,20.02394798,18.13729112,19.56996846,30.5784051,1,300,0.3,0.3,0,0,3152.876502,0.31528765,252,3.05,769,0.243904257,0.17110788,1.7110788
26201991,3602.033327,2,18,0,0,18,2,2,1,1,4,49,0,4,750,3.05,1546,0,7.24375822,21.78846235,19.7803838,22.85535698,31.52999609,1,750,0.75,0,0,0.75,14755.22164,1.475522164,708,3.05,2162,0.1465244,0.13247886,1.3247886
26230834,28.4973838,2,18,0,0,18,0,2,1,0,6,42,0,3,50,3.03,1757,0,7.023967006,21.08218261,19.0623545,23.18040202,31.38312448,1,50,0.05,0,0,0.05,11164.43526,1.116443526,517,3.03,1565,0.140177265,0.14815268,1.4815268
26239145,927.9015856,2,18,0,0,18,2,2,1,1,5,65,1,5,750,3.03,1229,0,7.276038365,21.46777879,19.48938749,22.46388304,32.14340591,1,750,0.75,0,0,0.75,18854.91143,1.885491143,774,3.03,2345,0.124370778,0.1300447,1.300447
26326326,1578.94344,2,8,8,0,0,1,2,1,1,5,73,1,4,1500,3.03,368,0,6.468043013,19.550663,17.50085439,18.51742117,28.59440056,1,1500,1.5,1.5,0,0,5841.315242,0.584131524,398,3.03,1204,0.206117963,0.14355762,1.4355762
26498522,191.9507722,2,17,0,17,0,1,2,1,1,5,57,0,4,17000,3.08,1045,0,6.678494459,20.2172758,18.20179121,21.76080147,31.62993179,1,17000,17,0,17,0,4478.002111,0.447800211,220,3.08,676,0.150960179,0.15906958,1.5906958
26589804,469.2451636,2,12,12,0,0,0,2,1,1,5,63,1,3,750,3.02,359,0,6.912669263,18.84515381,16.74762877,18.44102435,29.18370215,1,750,0.75,0.75,0,0,4866.037209,0.486603721,245,3.03,741,0.15227997,0.14983802,1.4983802
26644374,44.61735565,2,17,0,17,0,0,1,1,1,1,84,1,2,1500,3.04,168,0,7.307316391,20.47816934,18.5521816,20.990828,30.63346323,1,1500,1.5,0,1.5,0,1555.512974,0.155551297,117,3.02,355,0.228220533,0.15349956,1.5349956
26883043,81.44405649,2,15,0,15,0,1,2,1,1,6,37,1,3,50,3.03,3078,0,7.149585944,19.9584344,17.86861434,20.97712053,31.5731336,1,50,0.05,0,0.05,0,3662.534067,0.366253407,198,3.02,598,0.163274932,0.16196038,1.6196038
26996420,15311.53377,2,2,2,0,0,1,1,1,1,5,57,1,2,3000,3.05,1036,0,6.375482707,20.36609633,18.34213142,18.39205491,29.34192547,1,3000,3,3,0,0,2945.236402,0.29452364,205,3.05,625,0.212207074,0.17280258,1.7280258
27098282,1895.110935,2,17,0,17,0,2,2,1,0,6,35,0,5,300,3.05,1699,0,7.270964106,19.80315418,17.73817775,21.34898592,30.73783872,1,300,0.3,0,0.3,0,10184.55762,1.018455762,544,3.05,1663,0.163286425,0.1303963,1.303963
27141870,70.2332256,2,18,0,0,18,2,3,1,1,5,49,0,3,750,3.03,2075,0,6.713157966,21.06137239,18.93278638,23.26099542,32.56191663,1,750,0.75,0,0,0.75,20451.94888,2.045194888,840,3.03,2545,0.124438019,0.13631686,1.3631686
27278217,1021.353883,2,18,0,0,18,1,2,1,1,5,67,1,5,7000,3.03,1786,0,7.238296287,21.57761166,19.49985815,22.48555023,32.36568652,1,7000,7,0,0,7,12018,1.2018,641,3.03,1941,0.161507738,0.15570518,1.5570518
27347597,1747.209265,2,18,0,0,18,3,3,1,1,5,52,0,4,1500,3.03,1560,0,6.957200227,21.105634,19.10536768,22.82189885,32.5799035,1,1500,1.5,0,0,1.5,9580.345717,0.958034572,526,3.03,1592,0.166173544,0.14835708,1.4835708
27375862,197.0430879,2,8,8,0,0,1,1,1,1,1,53,1,2,300,3.03,1687,0,5.959084035,20.00192039,17.92246038,18.64556336,29.74708615,1,300,0.3,0.3,0,0,13445.08521,1.344508521,459,3.03,1390,0.103383502,0.14947882,1.4947882
27408023,970.6667564,2,17,0,17,0,2,2,1,1,5,71,1,5,1500,3.08,999,0,7.132701076,20.26228747,18.19011069,21.27727487,30.17620018,1,1500,1.5,0,1.5,0,5647.131359,0.564713136,244,3.08,750,0.132810794,0.15152494,1.5152494
27484894,258.9261439,2,17,0,17,0,0,2,1,1,5,73,1,3,3000,3.03,1165,0,7.179985988,20.10529778,17.99386716,21.57212002,32.17827236,1,3000,3,0,3,0,5397.225322,0.539722532,269,3.03,813,0.150632955,0.16924642,1.6924642
27530791,3253.950317,2,18,0,0,18,2,2,1,1,4,47,1,5,300,3.05,850,0,6.462370344,21.15720841,19.16395515,22.50033965,33.6933,1,300,0.3,0,0,0.3,18398.99278,1.839899278,874,3.05,2670,0.145116639,0.12846538,1.2846538
27531695,255.6965862,2,3,3,0,0,2,3,0,1,1,64,1,3,300,3.04,128,0,6.272700977,20.75413557,18.56348741,18.4754136,30.8826011,1,300,0.3,0.3,0,0,4444.076489,0.444407649,292,3.02,882,0.198466431,0.14368996,1.4368996
27583313,574.9836926,2,11,11,0,0,2,2,1,1,5,62,0,4,750,3.03,957,0,6.96291753,20.4332961,18.32659325,19.64700383,29.39509523,1,750,0.75,0.75,0,0,7853.089508,0.785308951,308,3.03,932,0.118679406,0.13644608,1.3644608
27614824,90.43539678,2,17,0,17,0,2,2,1,1,5,50,1,4,300,3.03,3597,0,6.671933576,20.1438705,18.22129848,21.49346188,32.20902984,1,300,0.3,0,0.3,0,1274.539412,0.127453941,80,3.04,245,0.192226304,0.1535204,1.535204
27716513,68.10136792,2,18,0,0,18,1,2,1,0,6,69,1,5,50,3.03,1616,0,7.394794194,21.42535646,19.49897928,22.93763613,31.55857245,1,50,0.05,0,0,0.05,13195.64582,1.319564582,860,3.03,2604,0.197337822,0.13791066,1.3791066
27732504,41.45907865,2,18,0,0,18,1,2,1,1,1,46,1,5,750,3.04,82,0,6.697820356,20.59026909,18.61376691,22.96892556,32.20468427,1,750,0.75,0,0,0.75,9094.18563,0.909418563,442,3.03,1338,0.147126973,0.13331264,1.3331264
27742567,76.62425769,2,11,11,0,0,1,2,1,1,1,60,0,3,300,3.03,2267,0,7.034716634,20.0101227,17.87891715,19.05658169,29.71162623,1,300,0.3,0.3,0,0,11559.949,1.1559949,401,3.03,1214,0.105017764,0.1655936,1.655936
27897720,96.24114091,2,18,0,0,18,3,3,1,1,1,48,1,4,750,3.03,2308,0,7.425601292,21.31223059,19.32928488,22.95887633,31.6061785,1,750,0.75,0,0,0.75,18724.94526,1.872494526,365,3.03,1105,0.059012189,0.12745612,1.2745612
27936160,21.82277598,2,12,12,0,0,0,2,1,1,1,62,1,3,750,3.03,1640,0,6.868074543,19.13300506,17.21535768,18.42791974,29.89379404,1,750,0.75,0.75,0,0,5397.372493,0.539737249,262,3.03,792,0.146738066,0.17030028,1.7030028
28062459,37.98848035,2,2,2,0,0,1,1,1,0,6,57,0,3,300,3.02,679,0,7.032512584,20.73536791,18.56417954,20.73357789,29.81849207,1,300,0.3,0.3,0,0,9313.266636,0.931326664,386,3.03,1169,0.125519868,0.15099458,1.5099458
28113632,1440.711988,2,18,0,0,18,2,2,1,0,6,50,0,3,300,3.03,6229,0,7.348593883,20.95304009,18.94766254,22.29241234,32.74774108,1,300,0.3,0,0,0.3,18939.28141,1.893928141,1095,3.03,3319,0.175244241,0.1595346,1.595346
28147253,59.87441919,2,18,0,0,18,1,2,1,1,1,53,0,3,750,3.02,914,0,6.469882627,20.97435883,19.00709941,23.37056897,31.81558372,1,750,0.75,0,0,0.75,19895.59244,1.989559244,955,3.03,2893,0.14540909,0.14160282,1.4160282
28369327,149.1099921,2,6,6,0,0,1,1,1,1,1,42,1,3,3000,3.03,829,0,5.910069586,20.18117027,18.27964513,17.34324556,29.22020611,1,3000,3,3,0,0,8511.138141,0.851113814,386,3.03,1167,0.137114447,0.14548328,1.4548328
28563497,10753.65206,2,18,0,0,18,1,1,1,1,4,33,0,5,1500,3.05,1517,0,6.939860945,21.45906516,19.54147816,22.72074616,32.25166655,1,1500,1.5,0,0,1.5,9891.803618,0.989180362,526,3.05,1607,0.162457734,0.15272202,1.5272202
28595911,59.88739608,2,18,0,0,18,1,2,1,1,1,64,1,4,750,3.03,1642,0,6.113725648,20.67284527,18.82736455,22.81608779,32.10486564,1,750,0.75,0,0,0.75,4521.915689,0.452191569,252,3.02,762,0.168512651,0.15927996,1.5927996
28771087,36.52855841,2,18,0,0,18,1,2,1,0,6,53,1,3,50,3.03,4194,0,7.120311523,20.67115754,18.64060186,23.12486245,32.51576166,1,50,0.05,0,0,0.05,38442.68331,3.844268331,1972,3.03,5975,0.155426195,0.14418282,1.4418282
28782962,10774.5376,2,18,0,0,18,1,2,1,1,1,53,0,4,300,3.05,1194,0,7.237072331,21.24708918,19.24990432,22.26505773,31.03426423,1,300,0.3,0,0,0.3,11016.96654,1.101696654,377,3.05,1153,0.104656758,0.13776482,1.3776482
28989257,441.9162597,2,6,6,0,0,2,2,0,0,6,51,0,3,300,3.03,1659,0,6.315220331,19.90191835,17.76331036,18.89706918,29.04774968,1,300,0.3,0.3,0,0,4165.863996,0.4165864,170,3.02,515,0.123623815,0.16446794,1.6446794
29169010,357.1337076,2,18,0,0,18,2,2,1,1,5,42,0,4,17000,3.08,1812,0,6.907833704,20.91746391,18.87420777,22.7558581,33.02978022,1,17000,17,0,0,17,14445.85822,1.444585822,692,3.08,2133,0.147654779,0.13186468,1.3186468
29173679,464.8672759,2,18,0,0,18,2,2,1,1,5,54,1,5,750,3.03,4644,0,7.255793917,21.66897982,19.68876069,22.48918267,32.59467188,1,750,0.75,0,0,0.75,10497.97104,1.049797104,317,3.03,960,0.091446242,0.14962956,1.4962956
29230639,334.6294227,2,17,0,17,0,2,2,1,1,5,63,1,5,3000,3.02,629,0,7.26417256,20.06824729,18.07337408,21.52073408,31.48360706,1,3000,3,0,3,0,11671.98148,1.167198148,505,3.03,1528,0.130911791,0.13027302,1.3027302
29269282,90.01816494,2,18,0,0,18,2,2,1,1,1,35,1,5,1500,3.03,1888,0,6.811784719,21.58634261,19.50335174,22.38597967,32.24450902,1,1500,1.5,0,0,1.5,14612.65045,1.461265045,644,3.03,1952,0.133582885,0.1479625,1.479625
29395181,284.0620778,2,16,0,16,0,1,2,0,1,1,35,0,4,300,3.03,814,0,6.75048987,20.0928987,18.16374699,21.55088479,31.58464769,1,300,0.3,0,0.3,0,11129.872,1.1129872,339,3.03,1026,0.092184349,0.1369931,1.369931
29430167,1074.446729,2,18,0,0,18,2,2,0,1,5,62,1,5,50,3.07,471,0,6.353162017,20.87277053,18.83360423,22.92293695,32.11975657,1,50,0.05,0,0,0.05,5385.793523,0.538579352,399,3.08,1229,0.228192929,0.12978148,1.2978148
29435649,624.5293724,2,18,0,0,18,0,2,1,1,5,49,0,5,1500,3.03,1005,0,6.561227111,20.91600462,18.97619158,22.85300226,31.89439229,1,1500,1.5,0,0,1.5,16958.76055,1.695876055,808,3.03,2447,0.144291205,0.13851086,1.3851086
29619953,1780.83649,2,17,0,17,0,0,1,1,1,5,71,1,5,1500,3.03,1439,0,6.775619029,19.70986171,17.66511289,21.32031646,31.91440849,1,1500,1.5,0,1.5,0,9846.427902,0.98464279,513,3.03,1554,0.157823732,0.16139494,1.6139494
29760668,101.9709635,2,17,0,17,0,1,2,0,1,1,41,0,3,750,3.03,691,0,7.113300102,20.54782567,18.5779246,21.49769187,31.91381682,1,750,0.75,0,0.75,0,1751.840404,0.17518404,94,3.02,285,0.162686053,0.16150374,1.6150374
29796489,1679.022202,2,18,0,0,18,0,2,1,0,6,45,0,4,50,3.06,10676,0,7.437070232,21.16862712,19.15470925,22.79959719,32.42468548,1,50,0.05,0,0,0.05,23066.50603,2.306650603,956,3.05,2920,0.126590477,0.1651279,1.651279
30082290,1202.376177,2,18,0,0,18,2,2,1,1,5,51,0,3,7000,3.03,1795,0,7.646964964,21.09067789,19.04033768,23.50997194,32.12224034,1,7000,7,0,0,7,12632.22457,1.263222457,612,3.03,1853,0.146688336,0.15704234,1.5704234
30114780,328.096955,2,18,0,0,18,0,2,1,1,5,75,1,5,1500,3.02,687,0,6.920287259,20.69677982,18.66827544,22.83910407,32.29385452,1,1500,1.5,0,0,1.5,6860.687822,0.686068782,287,3.03,867,0.126372169,0.1407921,1.407921
30152803,1563.03643,2,18,0,0,18,1,2,0,1,5,37,0,4,1500,3.03,1539,0,6.626716157,20.37391213,18.29810269,22.83003103,32.272057,1,1500,1.5,0,0,1.5,13178.44047,1.317844047,567,3.03,1716,0.130212676,0.13636098,1.3636098
30454954,26.6370384,2,17,0,17,0,0,2,1,0,6,65,1,5,50,3.03,1132,0,7.595093089,20.4487326,18.40763484,20.75106243,32.33484107,1,50,0.05,0,0.05,0,5677.661402,0.56776614,377,3.03,1140,0.200786894,0.1634485,1.634485
30525452,2451.459583,2,18,0,0,18,1,2,1,1,1,45,0,5,300,3.05,2279,0,6.945760315,22.04425849,20.0860934,22.76920644,31.35776296,1,300,0.3,0,0,0.3,20012.7408,2.00127408,1118,3.05,3415,0.170641295,0.1332249,1.332249
30676532,1061.793572,2,10,10,0,0,1,2,1,1,5,45,1,2,1500,3.03,780,0,6.763481894,20.20896974,18.17236425,18.23871168,28.68554713,1,1500,1.5,1.5,0,0,1061.615674,0.106161567,100,3.04,305,0.287297944,0.1685193,1.685193
30735952,70.03360048,2,12,12,0,0,1,2,1,1,1,61,0,2,1500,3.03,1716,0,7.274636354,19.95139482,17.75375821,17.71831264,29.45111995,1,1500,1.5,1.5,0,0,5465.459149,0.546545915,273,3.03,825,0.150947977,0.16911554,1.6911554
